05/16/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		879		267		152		236		2019		0		0
	2		879		265		155		229		2566		0		0
	3		880		265		154		195		2533		0		0
	4		880		268		154		195		2238		0		0
	5		880		269		154		194		2171		0		0
	6		880		263		155		209		2223		0		0
	7		883		257		154		262		2416		243		0
	8		883		247		154		267		2308		1370		0
	9		882		251		153		268		2101		2663		209
	10		880		254		153		258		2336		3382		471
	11		878		256		153		257		2392		3802		446
	12		878		257		154		265		2690		3933		283
	13		887		256		153		268		3053		3941		284
	14		887		255		166		282		3355		3881		332
	15		886		258		164		305		3492		3862		280
	16		885		258		164		348		3508		3559		190
	17		884		257		169		346		3695		2943		176
	18		884		259		170		347		3580		2076		66
	19		885		257		176		336		3505		827		0
	20		885		251		179		292		3154		0		0
	21		887		245		179		295		3037		0		0
	22		888		239		181		271		2822		0		0
	23		889		233		181		249		2850		0		0
	24		890		235		179		243		3446		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3554		2286		9626		8208		1876				
	2		4095		2287		8017		7904		1682				
	3		4027		2286		6810		8047		1718				
	4		3735		2287		6809		7695		1729				
	5		3667		2287		6805		7885		1699				
	6		3730		2286		7872		7973		1454				
	7		4215		2285		7974		8496		1745				
	8		5229		2283		9014		8479		1825				
	9		6527		2283		9794		8166		1852				
	10		7735		2283		10284		8126		1849				
	11		8184		2285		11371		8244		1963				
	12		8460		2287		12137		8294		2233				
	13		8842		2288		12555		8595		2274				
	14		9157		2287		13620		8486		2468				
	15		9247		2288		14597		8334		2590				
	16		8911		2288		15982		8082		2810				
	17		8470		2288		16945		7886		2916				
	18		7381		2288		16797		8215		3331				
	19		5985		2288		16395		8735		3344				
	20		4761		2288		15810		8623		3535				
	21		4643		2287		15172		8882		3639				
	22		4401		2286		13857		9305		3132				
	23		4402		2285		11951		8859		2629				
	24		4993		2286		9432		8400		2094				
