05/12/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		873		344		186		327		1699		0		0
	2		874		344		183		326		1961		0		0
	3		874		346		184		323		1915		0		0
	4		874		346		184		324		1786		0		0
	5		874		345		184		321		1847		0		0
	6		874		345		184		320		1944		0		0
	7		872		344		181		326		1937		58		0
	8		872		344		185		341		1548		347		30
	9		870		342		185		357		1288		730		206
	10		869		342		186		360		967		1042		270
	11		899		344		186		363		789		1271		281
	12		898		343		185		366		638		1363		279
	13		897		343		184		372		619		1375		279
	14		897		343		184		385		687		1360		281
	15		896		343		180		386		823		1299		282
	16		895		342		178		390		882		1142		283
	17		888		343		183		389		1190		829		272
	18		888		342		185		388		1886		518		247
	19		895		342		186		392		2125		180		154
	20		896		338		186		401		2253		0		6
	21		893		315		185		395		2263		0		0
	22		867		314		183		379		2146		0		0
	23		870		314		182		339		2131		0		0
	24		872		340		182		321		2319		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3424		2274		8078		8047		1437				
	2		3683		2273		6937		7932		1353				
	3		3639		2273		6384		7546		1383				
	4		3509		2270		6641		7302		1259				
	5		3566		2269		6236		7507		1252				
	6		3663		2268		6347		7751		1157				
	7		3719		2269		6691		7379		1082				
	8		3667		2270		6699		7676		1488				
	9		3978		2271		6788		7929		1999				
	10		4034		2271		7531		7981		2528				
	11		4132		2272		8884		8276		2447				
	12		4073		2273		10054		8505		2505				
	13		4070		2275		11417		8368		2487				
	14		4136		2272		11808		8303		3165				
	15		4208		2271		12569		8339		3287				
	16		4113		2270		13353		8549		3348				
	17		4094		2269		13871		8635		3455				
	18		4454		2267		13876		8767		3281				
	19		4273		2267		13646		9053		3242				
	20		4105		2268		12882		8956		3719				
	21		4058		2272		12725		9777		3819				
	22		3898		2273		12727		9324		3322				
	23		3845		2274		10833		8883		2739				
	24		4041		2276		8618		8852		1756				
