09/03/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		881		315		197		152		2918		0		0
	2		881		315		197		113		2694		0		0
	3		882		316		198		110		2368		0		0
	4		883		317		198		111		2143		0		0
	5		883		322		194		123		2052		0		0
	6		883		301		191		183		2087		0		0
	7		883		299		191		199		1893		19		0
	8		883		298		186		221		1497		895		0
	9		883		318		185		212		1410		2524		148
	10		880		320		189		211		1211		3484		409
	11		880		318		192		211		988		3998		503
	12		880		316		195		219		927		4179		529
	13		879		326		197		219		815		4089		552
	14		879		328		197		247		868		4153		390
	15		877		331		197		254		1252		4161		349
	16		876		338		198		289		1582		3871		437
	17		876		339		196		340		1992		3226		435
	18		876		336		197		338		2406		2087		402
	19		875		334		197		339		2455		558		136
	20		877		335		198		334		2731		0		0
	21		879		333		195		252		2816		0		0
	22		880		321		195		247		2778		0		0
	23		882		320		194		197		2783		0		0
	24		884		322		195		180		2809		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		4463		2273		10879		7413		526				
	2		4199		2274		9744		7505		549				
	3		3874		2275		9446		7336		477				
	4		3652		2274		9300		7302		478				
	5		3574		2274		9628		7334		487				
	6		3646		2273		10347		7728		508				
	7		3484		2273		11832		8232		748				
	8		3980		2272		12979		8099		791				
	9		5680		2272		12433		8229		702				
	10		6703		2272		12255		8608		760				
	11		7091		2270		13603		7843		1113				
	12		7244		2270		14352		8107		1128				
	13		7076		2270		15031		8251		1520				
	14		7062		2272		16325		8166		1767				
	15		7422		2268		17162		8169		1932				
	16		7592		2265		17455		8427		2275				
	17		7405		2265		17327		9005		2567				
	18		6641		2268		17109		9450		2833				
	19		4895		2271		17557		9400		2891				
	20		4474		2270		17522		9284		2712				
	21		4475		2270		16912		9559		2515				
	22		4421		2271		15446		9168		1960				
	23		4377		2272		13828		8520		1032				
	24		4390		2272		12568		7121		667				
