04/26/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		870		265		195		280		3855		0		0
	2		870		264		202		282		3834		0		0
	3		871		264		204		285		3722		0		0
	4		871		265		204		285		3454		0		0
	5		871		266		204		285		2966		0		0
	6		870		262		196		287		2669		0		0
	7		869		259		200		295		2352		38		0
	8		869		258		201		312		1738		319		0
	9		865		259		199		321		1224		710		177
	10		869		259		197		325		614		937		281
	11		868		261		197		323		287		1077		302
	12		868		259		194		322		294		1135		301
	13		868		259		198		325		276		1147		296
	14		868		259		199		340		175		1142		296
	15		868		261		200		340		197		1109		301
	16		868		265		202		347		497		1009		306
	17		868		267		205		359		1175		836		292
	18		868		266		205		376		1802		565		260
	19		869		265		206		364		2384		177		120
	20		869		265		207		359		2967		0		0
	21		869		264		207		342		3180		0		0
	22		873		265		206		320		3263		0		0
	23		875		259		204		298		3207		0		0
	24		885		260		198		284		3160		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5462		2275		6529		6551		1818				
	2		5448		2274		5748		6483		1762				
	3		5342		2272		5890		6289		1449				
	4		5075		2271		5640		6320		1685				
	5		4588		2272		6361		6425		1592				
	6		4282		2271		6832		7225		1890				
	7		4013		2272		7637		7705		2271				
	8		3695		2273		8967		7680		2427				
	9		3753		2273		9399		8055		2425				
	10		3482		2274		10247		8318		2283				
	11		3316		2276		10655		8419		2453				
	12		3373		2276		10684		8708		2439				
	13		3369		2277		10977		8718		2274				
	14		3279		2274		10800		9125		2539				
	15		3276		2271		11170		8963		2521				
	16		3492		2272		10881		8893		2545				
	17		4002		2273		10252		8857		2684				
	18		4343		2273		10070		8783		2516				
	19		4384		2275		9679		8662		2617				
	20		4671		2277		9643		8330		3014				
	21		4859		2277		10110		8581		3054				
	22		4925		2277		9441		8412		2699				
	23		4841		2278		8697		7830		2051				
	24		4784		2278		7451		7407		2009				
