09/06/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		872		309		198		173		1227		0		0
	2		873		308		199		148		1218		0		0
	3		874		313		197		148		1293		0		0
	4		874		319		196		147		1247		0		0
	5		873		337		189		111		1131		0		0
	6		873		337		189		110		1100		0		0
	7		873		345		188		113		1093		23		0
	8		874		330		187		117		1051		839		0
	9		874		340		187		125		972		2440		136
	10		873		326		187		138		791		3449		323
	11		872		331		186		198		666		3848		358
	12		870		331		185		205		595		4042		353
	13		869		335		200		208		572		4142		342
	14		868		345		204		229		736		3982		257
	15		870		343		205		246		679		3531		211
	16		870		346		204		253		774		3261		133
	17		869		345		203		290		857		2824		103
	18		869		344		203		293		896		1807		92
	19		870		343		203		295		977		385		21
	20		871		342		204		257		1295		0		0
	21		872		345		205		232		1753		0		0
	22		873		344		205		220		1864		0		0
	23		874		344		205		198		1723		0		0
	24		876		343		206		196		1567		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		2779		2274		13343		6106		932				
	2		2746		2167		13275		5265		603				
	3		2825		1919		12554		5596		515				
	4		2782		1676		12412		5739		515				
	5		2641		1540		12704		5665		549				
	6		2608		1381		13161		5701		588				
	7		2637		1228		12303		7206		611				
	8		3397		1154		11758		7318		720				
	9		5074		1133		11797		7169		854				
	10		6088		1134		12152		7145		883				
	11		6460		1133		12894		7437		1100				
	12		6580		1132		13972		7725		1244				
	13		6667		1131		15278		7884		1490				
	14		6621		1131		16264		8073		1987				
	15		6083		1129		17902		8338		2328				
	16		5840		1128		18427		8679		3072				
	17		5492		1185		18774		9206		3099				
	18		4505		1372		18592		10115		2970				
	19		3094		1503		19030		10022		2687				
	20		2969		1630		18922		9376		2646				
	21		3406		1816		18223		9200		2084				
	22		3506		2015		16206		9051		1830				
	23		3344		2118		14965		8313		1338				
	24		3188		2122		13768		7206		1258				
