05/08/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		903		279		197		214		3769		0		0
	2		903		276		200		208		3720		0		0
	3		904		279		199		173		3529		0		0
	4		904		286		199		174		3315		0		0
	5		904		289		200		175		3287		0		0
	6		904		287		199		215		2992		0		0
	7		905		286		199		231		2946		201		0
	8		904		289		197		231		2905		1095		0
	9		902		290		199		227		2691		2206		216
	10		899		283		198		237		2490		2915		293
	11		895		284		198		249		2151		3257		302
	12		893		278		199		258		1647		3408		353
	13		893		273		199		258		1399		3388		383
	14		893		272		201		263		1954		3385		346
	15		892		270		200		265		2412		3411		283
	16		892		275		201		260		2891		3194		275
	17		892		276		201		261		3075		2735		234
	18		892		274		199		272		3217		1760		199
	19		892		274		200		278		3372		685		55
	20		892		274		201		317		3323		0		0
	21		892		271		201		324		3034		0		0
	22		892		272		200		294		2748		0		0
	23		893		267		200		241		2275		0		0
	24		894		267		199		219		2434		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5363		2289		5354		7647		1213				
	2		5307		2289		5004		7585		1211				
	3		5083		2289		4841		7573		1244				
	4		4878		2289		4582		7666		1310				
	5		4855		2290		4939		7660		1333				
	6		4596		2289		5831		7894		1286				
	7		4768		2290		7981		6453		1711				
	8		5620		2291		8240		6713		1933				
	9		6731		2291		8220		6936		1570				
	10		7316		2289		8302		6621		1758				
	11		7337		2288		9002		6757		1848				
	12		7036		2288		9501		6631		1746				
	13		6794		2288		9633		6322		2081				
	14		7314		2286		8805		6859		2098				
	15		7733		2287		8806		6633		2068				
	16		7988		2288		8679		6575		1930				
	17		7673		2288		8354		6866		1992				
	18		6814		2289		9026		6391		2413				
	19		5756		2289		9521		6783		2582				
	20		5007		2289		9954		7269		3019				
	21		4722		2289		10839		7616		3270				
	22		4407		2290		10149		7705		2970				
	23		3876		2289		9122		8392		1797				
	24		4012		2289		7617		8075		1549				
