05/07/13			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		888		289		181		324		1472		0		0
	2		887		289		183		324		1302		0		0
	3		887		287		186		323		1102		0		0
	4		887		288		186		324		955		0		0
	5		887		292		185		325		866		0		0
	6		886		287		185		331		1028		0		0
	7		884		282		185		342		1264		50		0
	8		881		282		184		342		1662		286		0
	9		878		282		182		363		1848		681		74
	10		879		283		184		364		2059		1007		134
	11		879		289		184		353		1892		1005		91
	12		878		287		188		357		1773		1044		191
	13		877		285		188		352		2315		991		231
	14		877		286		187		365		2319		1054		207
	15		878		291		176		384		2683		993		248
	16		877		280		179		384		2634		905		231
	17		877		286		183		389		2646		799		268
	18		877		284		190		416		2806		489		270
	19		877		287		191		423		2961		206		160
	20		878		289		190		407		2862		0		6
	21		878		292		191		402		2625		0		0
	22		879		289		190		398		2849		0		0
	23		882		290		194		368		2653		0		0
	24		882		290		194		343		2497		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3150		2261		6943		8320		1662				
	2		2980		2262		6753		8246		1507				
	3		2780		2263		6486		8394		1473				
	4		2636		2262		6490		8397		1503				
	5		2551		2262		6751		8525		1503				
	6		2714		2264		7008		9035		1746				
	7		3006		2264		7371		9378		2176				
	8		3637		2264		7958		9512		2497				
	9		4307		2266		8662		9074		2507				
	10		4908		2265		8699		8906		2446				
	11		4694		2263		9306		9089		2420				
	12		4717		2265		9714		8922		2260				
	13		5239		2265		8693		8948		2553				
	14		5294		2263		8820		8699		2587				
	15		5651		2262		9014		8341		2377				
	16		5490		2261		8715		8560		2493				
	17		5449		2259		9018		8033		2599				
	18		5332		2260		8822		8003		2679				
	19		5105		2260		8177		8757		2695				
	20		4647		2261		8600		9300		2912				
	21		4385		2264		9831		9342		3217				
	22		4603		2264		8645		9475		3049				
	23		4386		2267		7961		8982		2126				
	24		4203		2266		6654		8685		1673				
