09/02/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		879		306		198		153		1705		0		0
	2		879		312		198		111		1696		0		0
	3		880		316		197		110		1541		0		0
	4		881		316		196		109		1295		0		0
	5		881		313		196		110		1199		0		0
	6		881		293		195		187		1112		0		0
	7		882		281		193		191		1000		12		0
	8		880		297		191		204		958		836		0
	9		879		297		191		220		851		2385		316
	10		878		306		193		220		719		3299		505
	11		876		315		192		224		612		3799		577
	12		875		317		194		243		591		3951		646
	13		874		330		196		248		764		3901		659
	14		873		333		195		252		976		3900		686
	15		873		334		192		264		1215		3919		694
	16		872		339		195		315		1484		3661		692
	17		876		335		195		334		1946		3065		659
	18		877		335		197		335		2338		1981		602
	19		877		328		199		338		2568		526		193
	20		877		325		200		333		2712		0		0
	21		877		316		200		305		2716		0		0
	22		878		307		198		257		2698		0		0
	23		879		315		198		213		2744		0		0
	24		880		316		197		184		2794		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		3242		2275		11866		6589		765				
	2		3196		2275		10915		6366		695				
	3		3044		2276		10432		6312		586				
	4		2798		2275		10282		6397		590				
	5		2700		2274		10885		6175		712				
	6		2668		2273		12053		6327		829				
	7		2559		2273		12502		7963		939				
	8		3367		2273		13121		7923		880				
	9		5139		2271		13490		7249		948				
	10		6119		2268		13542		7747		964				
	11		6595		2266		14030		8239		1207				
	12		6818		2266		15041		8066		1644				
	13		6972		2266		15774		8155		2006				
	14		7215		2267		17031		8332		2225				
	15		7491		2268		18115		8247		2354				
	16		7557		2268		18388		8799		2529				
	17		7409		2269		18531		9072		2835				
	18		6665		2267		18138		9300		3158				
	19		5028		2268		18338		9385		3081				
	20		4446		2269		18051		9442		3007				
	21		4413		2270		17416		9703		2668				
	22		4339		2271		15742		9283		2182				
	23		4350		2273		13958		8653		1235				
	24		4371		2273		12637		7416		825				
